@RELATION compras

@ATTRIBUTE id NUMERIC
@ATTRIBUTE sexo {F,M}
@ATTRIBUTE estado_civil {DIVORCIADO, SOLTEIRO, VIUVO, CASADO}
@ATTRIBUTE cidade {VITORIA}
@ATTRIBUTE bairro {CENTRO, 'SANTO ANTONIO', JUCUTUQUARA, MARUIPE, 'PRAIA DO CANTO', 'SAO PEDRO', GOIABEIRAS, 'JARDIM CAMBURI', 'JARDIM DA PENHA'}
@ATTRIBUTE estado {'ESPIRITO SANTO'}
@ATTRIBUTE produto STRING
@ATTRIBUTE preco NUMERIC
@ATTRIBUTE estabelecimento {INFORMATICA, BRINQUEDOS, 'CELULARES E TELEFONIA', ELETRODOMESTICOS, 'BELEZA E PERFUMARIA', GAMES, LIVROS, DECORACAO}
@ATTRIBUTE data_compra DATE "yyyy-MM-dd"
@ATTRIBUTE data_compra_dia NUMERIC
@ATTRIBUTE data_compra_mes NUMERIC
@ATTRIBUTE data_compra_semana {DOMINGO, SEGUNDA, TERCA, QUARTA, QUINTA, SEXTA, SABADO}

@DATA
920,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Copper Coat",28.01,"ELETRODOMESTICOS","2016-10-28",1,8,"SABADO"
921,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Awesome Concrete Shoes",78.93,"INFORMATICA","2016-11-25",19,7,"DOMINGO"
922,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Linen Lamp",88.65,"BELEZA E PERFUMARIA","2016-06-30",9,8,"SABADO"
923,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Ergonomic Steel Bottle",19.26,"CELULARES E TELEFONIA","2016-07-19",8,6,"SABADO"
924,"F","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Mediocre Rubber Lamp",15.28,"INFORMATICA","2016-08-03",8,7,"SABADO"
925,"M","DIVORCIADO","VITORIA","MARUIPE","ESPIRITO SANTO","Sleek Leather Bag",86.77,"GAMES","2016-09-08",2,6,"QUARTA"
926,"F","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Durable Linen Wallet",16.03,"GAMES","2016-08-16",30,2,"QUINTA"
927,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Fantastic Linen Wallet",60.23,"INFORMATICA","2016-02-15",19,10,"QUARTA"
928,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Lightweight Plastic Keyboard",56.63,"BRINQUEDOS","2016-03-11",21,2,"QUARTA"
929,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Sleek Concrete Shoes",31.17,"LIVROS","2016-05-03",26,2,"SEGUNDA"
930,"M","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Mediocre Concrete Bottle",89.76,"INFORMATICA","2016-01-25",11,6,"SABADO"
931,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Intelligent Copper Keyboard",54.82,"LIVROS","2016-09-08",31,3,"SEXTA"
932,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Intelligent Marble Bottle",53.15,"DECORACAO","2016-09-20",2,6,"SEGUNDA"
933,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Enormous Steel Shirt",60.15,"INFORMATICA","2016-08-14",30,2,"SEGUNDA"
934,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Sleek Iron Car",2.42,"BRINQUEDOS","2016-02-27",3,5,"QUINTA"
935,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Aerodynamic Wool Shirt",83.91,"BRINQUEDOS","2016-04-09",28,1,"SEXTA"
936,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Synergistic Cotton Hat",33.53,"GAMES","2016-11-19",9,4,"SABADO"
937,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Copper Hat",17.95,"DECORACAO","2016-06-03",31,4,"SABADO"
938,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Concrete Knife",3.13,"BELEZA E PERFUMARIA","2016-06-11",26,10,"SABADO"
939,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Cotton Clock",70.46,"INFORMATICA","2016-11-14",6,1,"SABADO"
940,"M","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Rubber Gloves",84.19,"GAMES","2016-03-11",21,9,"SABADO"
941,"F","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Heavy Duty Concrete Table",98.99,"BELEZA E PERFUMARIA","2016-06-16",15,5,"QUARTA"
942,"F","VIUVO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Practical Bronze Chair",71.67,"GAMES","2016-12-27",15,4,"SABADO"
943,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Gorgeous Wool Coat",33.43,"BRINQUEDOS","2016-03-23",19,5,"QUARTA"
944,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Enormous Concrete Plate",77.45,"ELETRODOMESTICOS","2016-02-10",15,8,"SABADO"
945,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Heavy Duty Granite Watch",69.18,"BRINQUEDOS","2016-07-23",5,5,"SEXTA"
946,"F","DIVORCIADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Durable Marble Shirt",36.34,"INFORMATICA","2016-10-10",5,1,"SEXTA"
947,"M","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Lightweight Plastic Keyboard",13.31,"BRINQUEDOS","2016-11-17",22,2,"QUARTA"
948,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Awesome Granite Table",91.24,"INFORMATICA","2016-04-02",21,11,"SEXTA"
949,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Concrete Gloves",76.95,"INFORMATICA","2016-05-06",3,3,"QUINTA"
950,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Iron Bottle",40.35,"DECORACAO","2016-12-03",9,4,"TERCA"
951,"F","VIUVO","VITORIA","MARUIPE","ESPIRITO SANTO","Small Concrete Gloves",94.06,"CELULARES E TELEFONIA","2016-06-17",29,6,"SABADO"
952,"M","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Gorgeous Iron Shirt",58.37,"BELEZA E PERFUMARIA","2016-10-12",31,8,"TERCA"
953,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Mediocre Marble Coat",85.31,"BELEZA E PERFUMARIA","2016-01-13",24,2,"SEXTA"
954,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Enormous Leather Bench",63.17,"BELEZA E PERFUMARIA","2016-05-07",28,12,"DOMINGO"
955,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Plastic Pants",92.67,"BRINQUEDOS","2016-12-06",13,9,"SABADO"
956,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Linen Knife",69.19,"LIVROS","2016-04-17",19,9,"SEXTA"
957,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Durable Iron Bench",80.84,"BRINQUEDOS","2016-02-19",18,2,"DOMINGO"
958,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Practical Cotton Wallet",90.78,"INFORMATICA","2016-12-21",8,12,"SABADO"
959,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Mediocre Leather Hat",48.96,"INFORMATICA","2016-05-31",9,6,"SABADO"
960,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Rustic Steel Coat",78.17,"INFORMATICA","2016-07-25",21,9,"SABADO"
961,"M","DIVORCIADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Lightweight Rubber Wallet",12.26,"INFORMATICA","2016-10-21",21,4,"SABADO"
962,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Durable Steel Keyboard",97.11,"GAMES","2016-01-25",23,10,"SABADO"
963,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Gorgeous Copper Keyboard",42.29,"GAMES","2016-03-31",10,7,"QUARTA"
964,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Lightweight Copper Shirt",90.34,"DECORACAO","2016-07-07",15,11,"QUINTA"
965,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Enormous Iron Car",32.44,"BRINQUEDOS","2016-12-23",11,10,"QUINTA"
966,"M","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Small Paper Plate",85.63,"INFORMATICA","2016-07-23",6,3,"DOMINGO"
967,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Practical Bronze Gloves",90.82,"BELEZA E PERFUMARIA","2016-02-11",9,2,"QUINTA"
968,"F","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Intelligent Paper Wallet",73.26,"GAMES","2016-12-16",6,3,"QUINTA"
969,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Small Aluminum Plate",29.68,"BELEZA E PERFUMARIA","2016-10-21",26,1,"SABADO"
970,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Enormous Silk Clock",42.3,"INFORMATICA","2016-07-02",13,6,"SEXTA"
971,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Fantastic Iron Computer",31.43,"DECORACAO","2016-01-03",2,10,"QUARTA"
972,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Enormous Silk Pants",89.79,"ELETRODOMESTICOS","2016-01-25",24,1,"SABADO"
973,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Rustic Cotton Clock",31.11,"LIVROS","2016-05-12",27,6,"QUARTA"
974,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Silk Knife",80.24,"BELEZA E PERFUMARIA","2016-04-06",28,8,"QUARTA"
975,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Heavy Duty Iron Table",75.42,"BRINQUEDOS","2016-06-10",30,6,"SABADO"
976,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Iron Shoes",5.98,"LIVROS","2016-10-05",22,4,"SEXTA"
977,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Lightweight Plastic Lamp",5.71,"INFORMATICA","2016-03-18",9,12,"SABADO"
978,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Enormous Bronze Table",30.13,"INFORMATICA","2016-12-21",6,5,"SABADO"
979,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Enormous Steel Clock",56.36,"GAMES","2016-12-24",21,1,"DOMINGO"
980,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Lightweight Silk Hat",74.68,"BELEZA E PERFUMARIA","2016-03-07",25,7,"SABADO"
981,"M","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Awesome Paper Bench",72.59,"ELETRODOMESTICOS","2016-02-25",1,4,"SABADO"
982,"F","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Mediocre Cotton Knife",98.77,"CELULARES E TELEFONIA","2016-05-15",29,2,"SABADO"
983,"F","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Gorgeous Marble Coat",94.71,"ELETRODOMESTICOS","2016-10-02",28,11,"SABADO"
984,"F","DIVORCIADO","VITORIA","MARUIPE","ESPIRITO SANTO","Incredible Rubber Computer",56.82,"LIVROS","2016-06-25",22,6,"DOMINGO"
985,"M","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Heavy Duty Linen Watch",71.92,"DECORACAO","2016-03-02",13,5,"SEXTA"
986,"F","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Heavy Duty Linen Keyboard",81.64,"LIVROS","2016-12-07",3,3,"SABADO"
987,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Enormous Aluminum Watch",54.9,"INFORMATICA","2016-01-05",6,9,"SABADO"
988,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Practical Granite Keyboard",86.03,"GAMES","2016-07-10",14,5,"SABADO"
989,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Awesome Silk Pants",92.58,"ELETRODOMESTICOS","2016-09-05",29,9,"SABADO"
990,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Silk Pants",44.05,"CELULARES E TELEFONIA","2016-06-22",6,8,"SEXTA"
991,"F","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Incredible Paper Bench",49.03,"BELEZA E PERFUMARIA","2016-04-29",14,10,"SEXTA"
992,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Sleek Rubber Table",71.98,"CELULARES E TELEFONIA","2016-06-08",19,4,"SEXTA"
993,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Heavy Duty Paper Computer",99.24,"BELEZA E PERFUMARIA","2016-03-29",14,10,"SABADO"
994,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Rustic Wooden Wallet",57.1,"CELULARES E TELEFONIA","2016-09-28",17,8,"SEXTA"
995,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Fantastic Copper Car",8.42,"DECORACAO","2016-06-18",16,8,"TERCA"
996,"M","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Incredible Leather Car",80.35,"INFORMATICA","2016-12-30",9,9,"QUINTA"
997,"F","DIVORCIADO","VITORIA","MARUIPE","ESPIRITO SANTO","Fantastic Marble Shoes",19.26,"BRINQUEDOS","2016-04-19",31,3,"SEXTA"
998,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Sleek Wool Keyboard",27.96,"BELEZA E PERFUMARIA","2016-11-28",21,6,"SABADO"
999,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Ergonomic Wool Shoes",19.98,"LIVROS","2016-07-05",21,6,"SEXTA"
1000,"F","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Synergistic Wool Coat",95.16,"DECORACAO","2016-09-30",18,10,"SEXTA"



