@RELATION compras

@ATTRIBUTE id NUMERIC
@ATTRIBUTE sexo {F,M}
@ATTRIBUTE estado_civil {DIVORCIADO, SOLTEIRO, VIUVO, CASADO}
@ATTRIBUTE cidade {VITORIA}
@ATTRIBUTE bairro {CENTRO, 'SANTO ANTONIO', JUCUTUQUARA, MARUIPE, 'PRAIA DO CANTO', 'SAO PEDRO', GOIABEIRAS, 'JARDIM CAMBURI', 'JARDIM DA PENHA'}
@ATTRIBUTE estado {'ESPIRITO SANTO'}
@ATTRIBUTE produto STRING
@ATTRIBUTE preco NUMERIC
@ATTRIBUTE estabelecimento {INFORMATICA, BRINQUEDOS, 'CELULARES E TELEFONIA', ELETRODOMESTICOS, 'BELEZA E PERFUMARIA', GAMES, LIVROS, DECORACAO}
@ATTRIBUTE data_compra DATE "yyyy-MM-dd"
@ATTRIBUTE data_compra_dia NUMERIC
@ATTRIBUTE data_compra_mes NUMERIC
@ATTRIBUTE data_compra_semana {Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday}

@DATA
834,"F","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Incredible Cotton Shoes",73.37,"GAMES","2016-03-04T21:00:00-03:00",4,3,"Friday"
835,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Rustic Rubber Plate",38.06,"LIVROS","2016-01-31T22:00:00-02:00",31,1,"Sunday"
836,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Durable Linen Shoes",16.38,"GAMES","2016-12-20T22:00:00-02:00",20,12,"Tuesday"
837,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Gorgeous Granite Hat",13.81,"DECORACAO","2016-08-27T21:00:00-03:00",27,8,"Saturday"
838,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Silk Knife",33.11,"DECORACAO","2016-08-05T21:00:00-03:00",5,8,"Friday"
839,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Small Paper Table",32.02,"LIVROS","2016-10-29T22:00:00-02:00",29,10,"Saturday"
840,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Enormous Plastic Computer",31.76,"DECORACAO","2016-01-29T22:00:00-02:00",29,1,"Friday"
841,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Iron Plate",60.26,"LIVROS","2016-06-18T21:00:00-03:00",18,6,"Saturday"
842,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Heavy Duty Iron Lamp",29.95,"INFORMATICA","2016-05-07T21:00:00-03:00",7,5,"Saturday"
843,"M","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Incredible Cotton Keyboard",87.45,"BRINQUEDOS","2016-10-05T21:00:00-03:00",5,10,"Wednesday"
844,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Durable Cotton Pants",13.16,"CELULARES E TELEFONIA","2016-03-09T21:00:00-03:00",9,3,"Wednesday"
845,"F","VIUVO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Intelligent Marble Coat",67.12,"BELEZA E PERFUMARIA","2016-08-05T21:00:00-03:00",5,8,"Friday"
846,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Mediocre Cotton Keyboard",40.9,"DECORACAO","2016-01-15T22:00:00-02:00",15,1,"Friday"
847,"F","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Incredible Linen Coat",57.89,"CELULARES E TELEFONIA","2016-09-01T21:00:00-03:00",1,9,"Thursday"
848,"M","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Fantastic Silk Car",12.73,"INFORMATICA","2016-01-31T22:00:00-02:00",31,1,"Sunday"
849,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Concrete Computer",68.62,"INFORMATICA","2016-06-18T21:00:00-03:00",18,6,"Saturday"
850,"F","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Aerodynamic Aluminum Hat",30.74,"DECORACAO","2016-11-22T22:00:00-02:00",22,11,"Tuesday"
851,"M","VIUVO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Durable Steel Clock",60.61,"CELULARES E TELEFONIA","2016-06-10T21:00:00-03:00",10,6,"Friday"
852,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Mediocre Bronze Watch",22.67,"BELEZA E PERFUMARIA","2016-04-16T21:00:00-03:00",16,4,"Saturday"
853,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Durable Copper Table",65.25,"INFORMATICA","2016-08-13T21:00:00-03:00",13,8,"Saturday"
854,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Granite Car",18.89,"INFORMATICA","2016-02-14T22:00:00-02:00",14,2,"Sunday"
855,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Enormous Wool Hat",89.24,"GAMES","2016-08-14T21:00:00-03:00",14,8,"Sunday"
856,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Iron Shoes",71.29,"GAMES","2016-01-03T22:00:00-02:00",3,1,"Sunday"
857,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Heavy Duty Bronze Pants",88.71,"DECORACAO","2016-09-03T21:00:00-03:00",3,9,"Saturday"
858,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Heavy Duty Paper Wallet",39.45,"BELEZA E PERFUMARIA","2015-12-31T22:00:00-02:00",31,12,"Thursday"
859,"F","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Gorgeous Cotton Keyboard",68.08,"ELETRODOMESTICOS","2016-04-20T21:00:00-03:00",20,4,"Wednesday"
860,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Rustic Wooden Computer",80.06,"BRINQUEDOS","2016-05-29T21:00:00-03:00",29,5,"Sunday"
861,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Ergonomic Wooden Plate",73.49,"BELEZA E PERFUMARIA","2016-11-02T22:00:00-02:00",2,11,"Wednesday"
862,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Synergistic Concrete Pants",60.4,"INFORMATICA","2016-03-18T21:00:00-03:00",18,3,"Friday"
863,"M","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Heavy Duty Silk Wallet",94.9,"DECORACAO","2016-07-24T21:00:00-03:00",24,7,"Sunday"
864,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Durable Wooden Computer",95.08,"LIVROS","2016-10-28T22:00:00-02:00",28,10,"Friday"
865,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Synergistic Plastic Shirt",66.43,"INFORMATICA","2016-10-01T21:00:00-03:00",1,10,"Saturday"
866,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Durable Concrete Gloves",59.37,"BELEZA E PERFUMARIA","2016-12-10T22:00:00-02:00",10,12,"Saturday"
867,"M","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Intelligent Linen Plate",3.21,"ELETRODOMESTICOS","2016-03-11T21:00:00-03:00",11,3,"Friday"
868,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Incredible Plastic Pants",63.87,"BELEZA E PERFUMARIA","2016-02-21T21:00:00-03:00",21,2,"Sunday"
869,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Durable Linen Wallet",58.2,"CELULARES E TELEFONIA","2016-11-12T22:00:00-02:00",12,11,"Saturday"
870,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Awesome Copper Keyboard",1.08,"CELULARES E TELEFONIA","2016-05-30T21:00:00-03:00",30,5,"Monday"
871,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Ergonomic Bronze Bottle",66.28,"GAMES","2016-03-03T21:00:00-03:00",3,3,"Thursday"
872,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Heavy Duty Linen Clock",56.7,"INFORMATICA","2016-12-28T22:00:00-02:00",28,12,"Wednesday"
873,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Plastic Lamp",29.81,"BELEZA E PERFUMARIA","2016-12-11T22:00:00-02:00",11,12,"Sunday"
874,"M","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Sleek Iron Car",30.08,"INFORMATICA","2016-01-20T22:00:00-02:00",20,1,"Wednesday"
875,"M","VIUVO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Ergonomic Wool Gloves",57.42,"BELEZA E PERFUMARIA","2016-02-27T21:00:00-03:00",27,2,"Saturday"
876,"F","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Sleek Steel Bench",99.29,"BRINQUEDOS","2016-02-20T22:00:00-02:00",20,2,"Saturday"
877,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Aerodynamic Bronze Bottle",66.67,"BRINQUEDOS","2016-12-03T22:00:00-02:00",3,12,"Saturday"
878,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Steel Bench",91.86,"DECORACAO","2016-05-25T21:00:00-03:00",25,5,"Wednesday"
879,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Sleek Plastic Plate",3.67,"INFORMATICA","2016-05-09T21:00:00-03:00",9,5,"Monday"
880,"F","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Incredible Wool Hat",83.54,"LIVROS","2016-11-10T22:00:00-02:00",10,11,"Thursday"
881,"M","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Granite Pants",90.24,"INFORMATICA","2016-12-03T22:00:00-02:00",3,12,"Saturday"
882,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Synergistic Paper Car",51.73,"GAMES","2016-10-01T21:00:00-03:00",1,10,"Saturday"
883,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Heavy Duty Rubber Keyboard",48.83,"INFORMATICA","2016-09-17T21:00:00-03:00",17,9,"Saturday"
884,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Gorgeous Granite Lamp",86.85,"INFORMATICA","2016-05-07T21:00:00-03:00",7,5,"Saturday"
885,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Sleek Wool Chair",28.56,"DECORACAO","2016-10-04T21:00:00-03:00",4,10,"Tuesday"
886,"F","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Sleek Cotton Watch",49.75,"GAMES","2016-08-09T21:00:00-03:00",9,8,"Tuesday"
887,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Awesome Wool Bench",6.61,"CELULARES E TELEFONIA","2016-01-01T22:00:00-02:00",1,1,"Friday"
888,"M","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Fantastic Wool Bottle",9.19,"BRINQUEDOS","2016-09-11T21:00:00-03:00",11,9,"Sunday"
889,"M","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Heavy Duty Marble Coat",43.73,"DECORACAO","2016-10-27T22:00:00-02:00",27,10,"Thursday"
890,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Durable Bronze Shirt",58.41,"BRINQUEDOS","2016-07-30T21:00:00-03:00",30,7,"Saturday"
891,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Practical Iron Bench",12.15,"BRINQUEDOS","2016-05-01T21:00:00-03:00",1,5,"Sunday"
892,"M","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Lightweight Steel Plate",8,"INFORMATICA","2016-03-16T21:00:00-03:00",16,3,"Wednesday"
893,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Intelligent Paper Bench",15.33,"ELETRODOMESTICOS","2016-04-18T21:00:00-03:00",18,4,"Monday"
894,"M","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Awesome Wool Computer",4.82,"BRINQUEDOS","2016-11-18T22:00:00-02:00",18,11,"Friday"
895,"M","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Small Plastic Knife",86.34,"BRINQUEDOS","2016-03-20T21:00:00-03:00",20,3,"Sunday"
896,"M","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Awesome Copper Chair",70.16,"INFORMATICA","2016-11-18T22:00:00-02:00",18,11,"Friday"
897,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Intelligent Leather Watch",60.53,"INFORMATICA","2016-06-08T21:00:00-03:00",8,6,"Wednesday"
898,"F","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Durable Concrete Coat",11.29,"DECORACAO","2016-10-28T22:00:00-02:00",28,10,"Friday"
899,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Awesome Cotton Plate",17.5,"BRINQUEDOS","2016-08-13T21:00:00-03:00",13,8,"Saturday"
900,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Small Rubber Plate",68.13,"GAMES","2016-07-09T21:00:00-03:00",9,7,"Saturday"
901,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Wooden Coat",3.31,"BRINQUEDOS","2016-11-11T22:00:00-02:00",11,11,"Friday"
902,"F","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Fantastic Wooden Computer",73.12,"INFORMATICA","2016-05-07T21:00:00-03:00",7,5,"Saturday"
903,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Aluminum Table",30.95,"BRINQUEDOS","2016-06-05T21:00:00-03:00",5,6,"Sunday"
904,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Gorgeous Copper Plate",88.91,"CELULARES E TELEFONIA","2016-02-06T22:00:00-02:00",6,2,"Saturday"
905,"M","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Linen Wallet",10.58,"LIVROS","2016-03-11T21:00:00-03:00",11,3,"Friday"
906,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Practical Wooden Wallet",54.36,"INFORMATICA","2016-03-05T21:00:00-03:00",5,3,"Saturday"
907,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Synergistic Plastic Clock",97.37,"GAMES","2016-04-16T21:00:00-03:00",16,4,"Saturday"
908,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Aluminum Coat",37.5,"INFORMATICA","2016-05-15T21:00:00-03:00",15,5,"Sunday"
909,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Concrete Coat",2.87,"BRINQUEDOS","2016-05-14T21:00:00-03:00",14,5,"Saturday"
910,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Enormous Marble Plate",14.83,"BELEZA E PERFUMARIA","2016-11-09T22:00:00-02:00",9,11,"Wednesday"
911,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Bronze Plate",45.55,"BELEZA E PERFUMARIA","2016-06-11T21:00:00-03:00",11,6,"Saturday"
912,"M","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Enormous Plastic Gloves",38.21,"ELETRODOMESTICOS","2016-10-03T21:00:00-03:00",3,10,"Monday"
913,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Enormous Leather Keyboard",56.17,"LIVROS","2016-10-02T21:00:00-03:00",2,10,"Sunday"
914,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Enormous Aluminum Plate",76.28,"BELEZA E PERFUMARIA","2016-04-16T21:00:00-03:00",16,4,"Saturday"
915,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Paper Car",77.15,"BELEZA E PERFUMARIA","2016-01-29T22:00:00-02:00",29,1,"Friday"
916,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Mediocre Wool Shirt",61.94,"GAMES","2016-06-04T21:00:00-03:00",4,6,"Saturday"
917,"F","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Ergonomic Granite Table",47.78,"BRINQUEDOS","2016-04-08T21:00:00-03:00",8,4,"Friday"
918,"M","VIUVO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Intelligent Wool Clock",38.92,"LIVROS","2016-02-06T22:00:00-02:00",6,2,"Saturday"
919,"M","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Awesome Granite Lamp",50.43,"GAMES","2016-06-18T21:00:00-03:00",18,6,"Saturday"
920,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Aerodynamic Paper Keyboard",65.46,"BRINQUEDOS","2016-11-09T22:00:00-02:00",9,11,"Wednesday"
921,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Heavy Duty Granite Bench",9.36,"INFORMATICA","2016-07-02T21:00:00-03:00",2,7,"Saturday"
922,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Awesome Wooden Bag",55.99,"GAMES","2016-04-04T21:00:00-03:00",4,4,"Monday"
923,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Fantastic Linen Chair",2.32,"BELEZA E PERFUMARIA","2016-03-08T21:00:00-03:00",8,3,"Tuesday"
924,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Synergistic Steel Chair",0.36,"BRINQUEDOS","2016-06-11T21:00:00-03:00",11,6,"Saturday"
925,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Iron Knife",34.7,"INFORMATICA","2016-04-16T21:00:00-03:00",16,4,"Saturday"
926,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Durable Silk Chair",14.97,"BRINQUEDOS","2016-06-10T21:00:00-03:00",10,6,"Friday"
927,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Fantastic Wool Bag",20.67,"BRINQUEDOS","2016-11-26T22:00:00-02:00",26,11,"Saturday"
928,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Enormous Silk Shoes",49.17,"GAMES","2016-12-25T22:00:00-02:00",25,12,"Sunday"
929,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Sleek Wool Plate",74.57,"INFORMATICA","2016-07-23T21:00:00-03:00",23,7,"Saturday"
930,"M","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Awesome Aluminum Hat",95.32,"GAMES","2016-04-15T21:00:00-03:00",15,4,"Friday"
931,"M","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Awesome Wool Watch",14.17,"INFORMATICA","2016-07-06T21:00:00-03:00",6,7,"Wednesday"
932,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Awesome Copper Pants",77.93,"INFORMATICA","2016-04-30T21:00:00-03:00",30,4,"Saturday"
933,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Granite Hat",23.53,"GAMES","2016-07-30T21:00:00-03:00",30,7,"Saturday"
934,"M","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Granite Car",4.52,"BRINQUEDOS","2016-07-03T21:00:00-03:00",3,7,"Sunday"
935,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Mediocre Rubber Plate",6.76,"BELEZA E PERFUMARIA","2016-10-07T21:00:00-03:00",7,10,"Friday"
936,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Iron Shoes",37.87,"BELEZA E PERFUMARIA","2016-03-29T21:00:00-03:00",29,3,"Tuesday"
937,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Rustic Wooden Bench",0.52,"INFORMATICA","2016-07-17T21:00:00-03:00",17,7,"Sunday"
938,"M","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Lightweight Wooden Bag",29.48,"BRINQUEDOS","2016-03-26T21:00:00-03:00",26,3,"Saturday"
939,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Rustic Aluminum Car",3.64,"GAMES","2016-06-02T21:00:00-03:00",2,6,"Thursday"
940,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Heavy Duty Cotton Bag",98.26,"DECORACAO","2016-12-10T22:00:00-02:00",10,12,"Saturday"
941,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Granite Car",7.07,"BRINQUEDOS","2016-02-28T21:00:00-03:00",28,2,"Sunday"
942,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Ergonomic Concrete Wallet",89.02,"GAMES","2016-02-12T22:00:00-02:00",12,2,"Friday"
943,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Fantastic Wool Lamp",9.16,"BELEZA E PERFUMARIA","2016-03-07T21:00:00-03:00",7,3,"Monday"
944,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Awesome Paper Plate",86.79,"BRINQUEDOS","2016-02-17T22:00:00-02:00",17,2,"Wednesday"
945,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Intelligent Rubber Computer",47.78,"BELEZA E PERFUMARIA","2016-08-15T21:00:00-03:00",15,8,"Monday"
946,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Durable Iron Keyboard",88.09,"GAMES","2016-09-09T21:00:00-03:00",9,9,"Friday"
947,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Fantastic Steel Car",8.99,"GAMES","2016-12-07T22:00:00-02:00",7,12,"Wednesday"
948,"M","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Durable Plastic Bench",0.52,"GAMES","2016-09-06T21:00:00-03:00",6,9,"Tuesday"
949,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Small Silk Wallet",96.27,"INFORMATICA","2016-05-06T21:00:00-03:00",6,5,"Friday"
950,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Synergistic Paper Shoes",25.54,"BELEZA E PERFUMARIA","2016-10-30T22:00:00-02:00",30,10,"Sunday"
951,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Granite Bag",15.94,"BRINQUEDOS","2016-02-27T21:00:00-03:00",27,2,"Saturday"
952,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Wool Coat",60.48,"BRINQUEDOS","2016-06-04T21:00:00-03:00",4,6,"Saturday"
953,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Incredible Leather Wallet",53.47,"DECORACAO","2016-01-15T22:00:00-02:00",15,1,"Friday"
954,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Practical Marble Shoes",88.41,"GAMES","2016-01-30T22:00:00-02:00",30,1,"Saturday"
955,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Ergonomic Silk Chair",46.48,"BRINQUEDOS","2016-04-23T21:00:00-03:00",23,4,"Saturday"
956,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Small Marble Keyboard",89.15,"BELEZA E PERFUMARIA","2016-11-26T22:00:00-02:00",26,11,"Saturday"
957,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Heavy Duty Copper Wallet",82.28,"CELULARES E TELEFONIA","2016-01-11T22:00:00-02:00",11,1,"Monday"
958,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Small Paper Bottle",33.48,"LIVROS","2016-05-14T21:00:00-03:00",14,5,"Saturday"
959,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Leather Watch",19.6,"BELEZA E PERFUMARIA","2016-05-17T21:00:00-03:00",17,5,"Tuesday"
960,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Mediocre Bronze Shirt",66.2,"BRINQUEDOS","2016-01-07T22:00:00-02:00",7,1,"Thursday"
961,"F","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Synergistic Leather Plate",8.88,"GAMES","2016-04-30T21:00:00-03:00",30,4,"Saturday"
962,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Small Plastic Gloves",14.04,"GAMES","2016-01-23T22:00:00-02:00",23,1,"Saturday"
963,"M","DIVORCIADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Mediocre Steel Gloves",85.1,"BRINQUEDOS","2016-11-26T22:00:00-02:00",26,11,"Saturday"
964,"M","VIUVO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Mediocre Linen Plate",88.47,"BRINQUEDOS","2016-04-23T21:00:00-03:00",23,4,"Saturday"
965,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Rustic Granite Lamp",17.1,"GAMES","2016-07-18T21:00:00-03:00",18,7,"Monday"
966,"F","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Intelligent Copper Clock",52.51,"BRINQUEDOS","2016-06-12T21:00:00-03:00",12,6,"Sunday"
967,"F","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Lightweight Steel Shoes",30.31,"BRINQUEDOS","2016-05-28T21:00:00-03:00",28,5,"Saturday"
968,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Awesome Wool Keyboard",16.23,"CELULARES E TELEFONIA","2016-12-29T22:00:00-02:00",29,12,"Thursday"
969,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Gorgeous Aluminum Plate",82.85,"BRINQUEDOS","2016-06-11T21:00:00-03:00",11,6,"Saturday"
970,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Mediocre Granite Shirt",26.45,"BRINQUEDOS","2016-08-07T21:00:00-03:00",7,8,"Sunday"
971,"F","DIVORCIADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Incredible Paper Keyboard",18.46,"ELETRODOMESTICOS","2016-01-02T22:00:00-02:00",2,1,"Saturday"
972,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Concrete Keyboard",27.7,"CELULARES E TELEFONIA","2016-11-03T22:00:00-02:00",3,11,"Thursday"
973,"M","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Incredible Steel Gloves",19.91,"INFORMATICA","2016-08-06T21:00:00-03:00",6,8,"Saturday"
974,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Wool Plate",83.67,"INFORMATICA","2016-07-03T21:00:00-03:00",3,7,"Sunday"
